source,target,link_type,direction,edge_source,confidence
BEAM-8776,BEAM-8773,project_flow,outward,heuristic_inference,0.88
BEAM-8777,BEAM-8775,project_flow,outward,heuristic_inference,0.91
BEAM-8777,BEAM-8776,project_flow,outward,heuristic_inference,0.91
BEAM-8777,BEAM-8727,parent_of,outward,parent_child,0.9
BEAM-8778,BEAM-8775,project_flow,outward,heuristic_inference,0.91
BEAM-8778,BEAM-8776,project_flow,outward,heuristic_inference,0.91
BEAM-8778,BEAM-8727,parent_of,outward,parent_child,0.9
BEAM-8779,BEAM-8776,project_flow,outward,heuristic_inference,0.91
BEAM-8779,BEAM-8777,project_flow,outward,heuristic_inference,0.91
BEAM-8779,BEAM-8727,parent_of,outward,parent_child,0.9
BEAM-8853,BEAM-6898,parent_of,outward,parent_child,0.9
BEAM-8853,BEAM-5399,shared_component,outward,heuristic_inference,0.81
BEAM-8853,BEAM-5541,shared_component,outward,heuristic_inference,0.73
BEAM-8854,BEAM-8853,project_flow,outward,heuristic_inference,0.91
BEAM-8854,BEAM-6898,parent_of,outward,parent_child,0.9
BEAM-8854,BEAM-5399,shared_component,outward,heuristic_inference,0.81
BEAM-8856,BEAM-8853,project_flow,outward,heuristic_inference,0.88
BEAM-8856,BEAM-8854,project_flow,outward,heuristic_inference,0.88
BEAM-8921,BEAM-4986,parent_of,outward,parent_child,0.9
BEAM-8921,BEAM-5399,shared_component,outward,heuristic_inference,0.81
BEAM-8921,BEAM-5289,shared_component,outward,heuristic_inference,0.73
BEAM-8922,BEAM-8921,project_flow,outward,heuristic_inference,0.91
BEAM-8922,BEAM-4986,parent_of,outward,parent_child,0.9
BEAM-8922,BEAM-5399,shared_component,outward,heuristic_inference,0.78
BEAM-8923,BEAM-8921,project_flow,outward,heuristic_inference,0.91
BEAM-8923,BEAM-8922,project_flow,outward,heuristic_inference,0.91
BEAM-8923,BEAM-4986,parent_of,outward,parent_child,0.9
BEAM-8924,BEAM-8921,project_flow,outward,heuristic_inference,0.83
BEAM-8924,BEAM-8922,project_flow,outward,heuristic_inference,0.83
BEAM-8925,BEAM-8922,project_flow,outward,heuristic_inference,0.91
BEAM-8925,BEAM-8923,project_flow,outward,heuristic_inference,0.91
BEAM-8925,BEAM-8924,parent_of,outward,parent_child,0.9
BEAM-8926,BEAM-8923,project_flow,outward,heuristic_inference,0.91
BEAM-8926,BEAM-8925,project_flow,outward,heuristic_inference,0.91
BEAM-8926,BEAM-8924,parent_of,outward,parent_child,0.9
BEAM-9082,BEAM-9853,parent_of,outward,parent_child,0.9
BEAM-9082,BEAM-8182,shared_component,outward,heuristic_inference,0.79
BEAM-9082,BEAM-7233,shared_component,outward,heuristic_inference,0.71
BEAM-9097,BEAM-4868,shared_component,outward,heuristic_inference,0.73
BEAM-9097,BEAM-4873,shared_component,outward,heuristic_inference,0.73
BEAM-9098,BEAM-9097,parent_of,outward,parent_child,0.9
BEAM-9098,BEAM-5399,shared_component,outward,heuristic_inference,0.81
BEAM-9099,BEAM-9097,project_flow,outward,heuristic_inference,0.91
BEAM-9099,BEAM-9098,project_flow,outward,heuristic_inference,0.83
BEAM-9100,BEAM-9098,project_flow,outward,heuristic_inference,0.91
BEAM-9100,BEAM-9099,parent_of,outward,parent_child,0.9
BEAM-9100,BEAM-9097,project_flow,outward,heuristic_inference,0.83
BEAM-9101,BEAM-9099,project_flow,outward,heuristic_inference,0.88
BEAM-9101,BEAM-9097,shared_component,outward,heuristic_inference,0.8
BEAM-9102,BEAM-9101,parent_of,outward,parent_child,0.9
BEAM-9102,BEAM-9100,project_flow,outward,heuristic_inference,0.88
BEAM-9103,BEAM-9102,project_flow,outward,heuristic_inference,0.91
BEAM-9103,BEAM-9101,parent_of,outward,parent_child,0.9
BEAM-9103,BEAM-9100,project_flow,outward,heuristic_inference,0.88
BEAM-9104,BEAM-9102,project_flow,outward,heuristic_inference,0.91
BEAM-9104,BEAM-9103,project_flow,outward,heuristic_inference,0.91
BEAM-9104,BEAM-5747,parent_of,outward,parent_child,0.9
BEAM-9105,BEAM-9101,shared_component,outward,heuristic_inference,0.83
